StoreID,FranchiseOwner,Region,SurveyWeek,FiscalYear,FiscalQuarter,FiscalMonth,TotalResponses,TopBoxResponses,OSAT_TopBox_Pct,FoodQuality_Score,Service_Score,Cleanliness_Score,ValueScore
#8003,Adelphi Holdings,Northeast,2024-12-16,2024,Q4,12,34,25,73.9,4.25,4.12,4.27,3.98
#8003,Adelphi Holdings,Northeast,2024-12-23,2024,Q4,12,27,19,71.6,4.23,4.17,4.2,3.89
#8003,Adelphi Holdings,Northeast,2024-12-30,2024,Q4,12,30,22,72.0,4.03,3.99,4.23,3.81
#8003,Adelphi Holdings,Northeast,2025-01-06,2025,Q1,1,32,23,73.3,4.25,4.06,4.28,3.9
#8003,Adelphi Holdings,Northeast,2025-01-13,2025,Q1,1,30,21,71.1,4.1,4.12,4.12,3.84
#8003,Adelphi Holdings,Northeast,2025-01-20,2025,Q1,1,34,25,73.8,4.17,4.03,4.15,3.81
#8003,Adelphi Holdings,Northeast,2025-01-27,2025,Q1,1,35,26,73.1,4.27,3.97,4.05,4.01
#8003,Adelphi Holdings,Northeast,2025-02-03,2025,Q1,2,27,20,73.3,4.06,4.22,4.25,3.86
#8003,Adelphi Holdings,Northeast,2025-02-10,2025,Q1,2,27,20,72.5,4.21,4.15,4.31,4.07
#8003,Adelphi Holdings,Northeast,2025-03-03,2025,Q1,3,27,20,73.8,4.27,3.95,4.23,3.91
#8003,Adelphi Holdings,Northeast,2025-03-10,2025,Q1,3,31,23,73.5,4.06,4.08,4.33,3.92
#8003,Adelphi Holdings,Northeast,2025-03-17,2025,Q1,3,30,22,71.9,4.22,4.06,4.06,3.85
#8003,Adelphi Holdings,Northeast,2025-03-24,2025,Q1,3,31,23,72.9,4.17,3.94,4.09,3.84
#8003,Adelphi Holdings,Northeast,2025-03-31,2025,Q1,3,26,18,71.1,4.08,4.02,4.21,4.06
#8003,Adelphi Holdings,Northeast,2025-04-07,2025,Q2,4,30,21,71.2,4.18,4.21,4.16,3.97
#8003,Adelphi Holdings,Northeast,2025-04-14,2025,Q2,4,29,21,72.2,4.01,4.04,4.23,4.01
#8003,Adelphi Holdings,Northeast,2025-04-21,2025,Q2,4,27,19,71.5,4.21,4.12,4.08,3.9
#8003,Adelphi Holdings,Northeast,2025-04-28,2025,Q2,4,35,25,71.6,4.16,4.06,4.32,3.9
#8003,Adelphi Holdings,Northeast,2025-05-05,2025,Q2,5,26,19,73.5,4.26,3.99,4.25,4.06
#8003,Adelphi Holdings,Northeast,2025-05-12,2025,Q2,5,26,19,72.5,4.07,4.17,4.29,4.02
#8003,Adelphi Holdings,Northeast,2025-05-19,2025,Q2,5,32,23,71.8,4.26,4.17,4.05,3.84
#8003,Adelphi Holdings,Northeast,2025-05-26,2025,Q2,5,35,25,71.9,4.21,4.02,4.24,3.88
#8003,Adelphi Holdings,Northeast,2025-06-02,2025,Q2,6,29,21,73.8,4.26,4.21,4.33,3.82
#8003,Adelphi Holdings,Northeast,2025-06-09,2025,Q2,6,30,21,71.0,4.15,4.12,4.32,4.06
#8003,Adelphi Holdings,Northeast,2025-06-23,2025,Q2,6,30,21,71.1,4.19,4.18,4.05,3.78
#8003,Adelphi Holdings,Northeast,2025-06-30,2025,Q2,6,30,22,73.7,4.11,4.18,4.16,3.98
#8003,Adelphi Holdings,Northeast,2025-07-14,2025,Q3,7,32,23,71.9,4.12,4.16,4.15,4.05
#8003,Adelphi Holdings,Northeast,2025-07-21,2025,Q3,7,28,20,71.4,4.21,4.1,4.16,3.8
#8003,Adelphi Holdings,Northeast,2025-07-28,2025,Q3,7,29,21,73.6,4.18,4.19,4.1,4.05
#8003,Adelphi Holdings,Northeast,2025-08-04,2025,Q3,8,33,24,72.8,4.19,4.14,4.17,3.93
#8003,Adelphi Holdings,Northeast,2025-08-11,2025,Q3,8,30,21,71.5,4.12,3.95,4.31,4.04
#8003,Adelphi Holdings,Northeast,2025-08-18,2025,Q3,8,34,24,71.3,3.99,4.02,4.33,3.99
#8003,Adelphi Holdings,Northeast,2025-08-25,2025,Q3,8,30,21,70.9,4.02,4.17,4.33,3.86
#8003,Adelphi Holdings,Northeast,2025-09-01,2025,Q3,9,29,21,73.0,4.2,3.94,4.31,4.02
#8003,Adelphi Holdings,Northeast,2025-09-08,2025,Q3,9,27,19,70.7,4.1,4.0,4.07,3.81
#8003,Adelphi Holdings,Northeast,2025-09-15,2025,Q3,9,26,19,71.3,4.1,4.06,4.18,4.05
#8003,Adelphi Holdings,Northeast,2025-09-22,2025,Q3,9,34,24,71.0,4.0,4.13,4.1,4.02
#8003,Adelphi Holdings,Northeast,2025-09-29,2025,Q3,9,32,23,72.8,4.11,4.06,4.18,3.85
#8003,Adelphi Holdings,Northeast,2025-10-13,2025,Q4,10,30,22,73.9,4.09,4.08,4.25,3.97
#8003,Adelphi Holdings,Northeast,2025-11-03,2025,Q4,11,34,24,70.7,4.1,3.93,4.12,3.87
#8003,Adelphi Holdings,Northeast,2025-11-10,2025,Q4,11,29,21,71.9,4.23,4.19,4.07,4.08
#8003,Adelphi Holdings,Northeast,2025-11-17,2025,Q4,11,36,26,72.0,4.19,4.21,4.03,4.03
#8003,Adelphi Holdings,Northeast,2025-11-24,2025,Q4,11,26,19,73.3,4.15,4.02,4.06,3.91
#8003,Adelphi Holdings,Northeast,2025-12-01,2025,Q4,12,32,23,72.7,4.13,4.11,4.3,4.05
#8003,Adelphi Holdings,Northeast,2025-12-08,2025,Q4,12,35,26,73.0,4.09,4.09,4.24,4.03
#8003,Adelphi Holdings,Northeast,2025-12-15,2025,Q4,12,28,20,72.4,4.0,4.04,4.06,3.87
#8003,Adelphi Holdings,Northeast,2025-12-22,2025,Q4,12,30,22,73.5,3.99,4.1,4.32,4.03
#8003,Adelphi Holdings,Northeast,2025-12-29,2025,Q4,12,34,24,71.5,4.14,4.14,4.31,3.79
#8003,Adelphi Holdings,Northeast,2026-01-05,2026,Q1,1,34,25,73.8,4.05,4.08,4.27,3.79
#8003,Adelphi Holdings,Northeast,2026-01-12,2026,Q1,1,28,20,73.0,4.01,4.07,4.04,4.01
#8003,Adelphi Holdings,Northeast,2026-01-19,2026,Q1,1,30,22,72.8,4.03,4.19,4.19,3.79
#8003,Adelphi Holdings,Northeast,2026-01-26,2026,Q1,1,29,21,71.2,4.26,4.07,4.06,3.81
#8003,Adelphi Holdings,Northeast,2026-02-02,2026,Q1,2,35,26,73.3,4.07,3.97,4.08,4.0
#8003,Adelphi Holdings,Northeast,2026-02-09,2026,Q1,2,31,22,70.8,4.02,4.06,4.33,3.99
#8003,Adelphi Holdings,Northeast,2026-02-16,2026,Q1,2,32,24,74.1,3.99,4.12,4.06,3.92
#8003,Adelphi Holdings,Northeast,2026-02-23,2026,Q1,2,28,20,73.1,4.26,3.98,4.05,3.93
#8003,Adelphi Holdings,Northeast,2026-03-09,2026,Q1,3,33,24,72.2,4.05,4.03,4.22,3.81
#8003,Adelphi Holdings,Northeast,2026-03-16,2026,Q1,3,32,23,72.7,4.0,4.19,4.04,3.96
#8003,Adelphi Holdings,Northeast,2026-03-23,2026,Q1,3,28,20,71.4,3.99,4.17,4.27,3.86
#8003,Adelphi Holdings,Northeast,2026-03-30,2026,Q1,3,29,21,72.3,4.19,4.09,4.31,3.99
#8003,Adelphi Holdings,Northeast,2026-04-06,2026,Q2,4,27,20,73.3,3.98,4.18,4.2,3.9
#8003,Adelphi Holdings,Northeast,2026-04-13,2026,Q2,4,34,25,73.8,4.02,4.22,4.26,3.9
#8003,Adelphi Holdings,Northeast,2026-04-20,2026,Q2,4,33,24,73.9,4.05,4.15,4.2,4.04
#8003,Adelphi Holdings,Northeast,2026-04-27,2026,Q2,4,33,24,72.7,4.27,4.13,4.31,3.83
#8003,Adelphi Holdings,Northeast,2026-05-04,2026,Q2,5,28,21,73.3,4.22,4.05,4.05,4.05
#8003,Adelphi Holdings,Northeast,2026-05-11,2026,Q2,5,31,22,71.5,4.06,3.93,4.28,4.01
#8003,Adelphi Holdings,Northeast,2026-05-25,2026,Q2,5,26,19,71.2,4.07,4.02,4.12,4.03
#8004,Adelphi Holdings,Northeast,2024-01-01,2024,Q1,1,31,23,73.6,4.07,4.07,4.11,3.99
#8004,Adelphi Holdings,Northeast,2024-01-08,2024,Q1,1,28,20,72.5,4.18,4.04,4.24,3.88
#8004,Adelphi Holdings,Northeast,2024-01-29,2024,Q1,1,30,22,72.2,4.26,4.18,4.16,4.13
#8004,Adelphi Holdings,Northeast,2024-02-05,2024,Q1,2,36,27,74.6,4.07,4.13,4.1,4.07
#8004,Adelphi Holdings,Northeast,2024-02-12,2024,Q1,2,28,21,73.7,4.23,4.16,4.35,4.09
#8004,Adelphi Holdings,Northeast,2024-02-19,2024,Q1,2,37,27,73.1,4.11,4.1,4.32,3.93
#8004,Adelphi Holdings,Northeast,2024-02-26,2024,Q1,2,31,23,73.2,4.29,4.28,4.16,4.12
#8004,Adelphi Holdings,Northeast,2024-03-04,2024,Q1,3,31,23,73.4,4.31,4.29,4.13,4.06
#8004,Adelphi Holdings,Northeast,2024-03-18,2024,Q1,3,37,28,74.7,4.29,4.1,4.24,3.95
#8004,Adelphi Holdings,Northeast,2024-03-25,2024,Q1,3,29,21,73.4,4.27,4.13,4.28,4.04
#8004,Adelphi Holdings,Northeast,2024-04-01,2024,Q2,4,34,25,73.6,4.31,4.09,4.24,4.14
#8004,Adelphi Holdings,Northeast,2024-04-08,2024,Q2,4,28,21,75.0,4.21,4.24,4.3,3.93
#8004,Adelphi Holdings,Northeast,2024-04-15,2024,Q2,4,35,26,73.6,4.27,4.01,4.19,3.85
#8004,Adelphi Holdings,Northeast,2024-04-22,2024,Q2,4,30,23,75.3,4.12,4.25,4.12,3.93
#8004,Adelphi Holdings,Northeast,2024-04-29,2024,Q2,4,34,25,72.3,4.24,4.1,4.34,4.06
#8004,Adelphi Holdings,Northeast,2024-05-06,2024,Q2,5,28,21,73.9,4.09,4.28,4.39,4.07
#8004,Adelphi Holdings,Northeast,2024-05-13,2024,Q2,5,32,23,72.4,4.26,4.04,4.13,4.02
#8004,Adelphi Holdings,Northeast,2024-05-20,2024,Q2,5,34,25,73.5,4.11,4.25,4.38,4.06
#8004,Adelphi Holdings,Northeast,2024-05-27,2024,Q2,5,36,26,73.3,4.28,4.0,4.32,3.84
#8004,Adelphi Holdings,Northeast,2024-06-10,2024,Q2,6,36,26,73.5,4.18,4.22,4.32,3.88
#8004,Adelphi Holdings,Northeast,2024-06-17,2024,Q2,6,31,23,74.2,4.11,4.19,4.37,4.14
#8004,Adelphi Holdings,Northeast,2024-06-24,2024,Q2,6,29,22,74.2,4.27,4.24,4.19,4.09
#8004,Adelphi Holdings,Northeast,2024-07-15,2024,Q3,7,31,23,72.6,4.1,4.24,4.24,3.89
#8004,Adelphi Holdings,Northeast,2024-07-29,2024,Q3,7,29,21,72.3,4.1,4.16,4.16,3.88
#8004,Adelphi Holdings,Northeast,2024-08-12,2024,Q3,8,33,24,74.2,4.32,4.24,4.33,3.89
#8004,Adelphi Holdings,Northeast,2024-08-19,2024,Q3,8,34,25,73.2,4.28,4.15,4.28,3.86
#8004,Adelphi Holdings,Northeast,2024-08-26,2024,Q3,8,30,22,74.0,4.27,4.18,4.25,4.13
#8004,Adelphi Holdings,Northeast,2024-09-16,2024,Q3,9,32,23,72.9,4.05,4.21,4.28,3.89
#8004,Adelphi Holdings,Northeast,2024-09-23,2024,Q3,9,34,25,74.7,4.17,4.25,4.18,4.03
#8004,Adelphi Holdings,Northeast,2024-10-07,2024,Q4,10,37,27,73.6,4.3,4.01,4.35,4.12
#8004,Adelphi Holdings,Northeast,2024-10-14,2024,Q4,10,36,27,75.4,4.2,4.24,4.1,4.07
#8004,Adelphi Holdings,Northeast,2024-10-21,2024,Q4,10,34,25,74.2,4.1,4.27,4.15,3.9
#8004,Adelphi Holdings,Northeast,2024-10-28,2024,Q4,10,33,25,74.4,4.22,4.29,4.12,3.89
#8004,Adelphi Holdings,Northeast,2024-11-04,2024,Q4,11,30,23,75.2,4.22,4.28,4.14,4.03
#8004,Adelphi Holdings,Northeast,2024-11-11,2024,Q4,11,35,26,73.1,4.05,4.15,4.18,4.04
#8004,Adelphi Holdings,Northeast,2024-11-18,2024,Q4,11,29,22,75.1,4.08,4.18,4.23,3.87
#8004,Adelphi Holdings,Northeast,2024-11-25,2024,Q4,11,31,23,75.2,4.12,4.09,4.32,3.85
#8004,Adelphi Holdings,Northeast,2024-12-02,2024,Q4,12,33,24,73.1,4.2,4.27,4.24,3.99
#8004,Adelphi Holdings,Northeast,2024-12-09,2024,Q4,12,35,26,75.5,4.07,4.26,4.11,4.14
#8004,Adelphi Holdings,Northeast,2024-12-16,2024,Q4,12,32,24,74.5,4.11,4.24,4.15,3.88
#8004,Adelphi Holdings,Northeast,2024-12-30,2024,Q4,12,30,22,73.2,4.33,4.28,4.16,4.11
#8004,Adelphi Holdings,Northeast,2025-01-13,2025,Q1,1,36,26,73.4,4.13,4.01,4.15,4.03
#8004,Adelphi Holdings,Northeast,2025-01-20,2025,Q1,1,33,25,75.1,4.28,4.01,4.21,3.9
#8004,Adelphi Holdings,Northeast,2025-02-03,2025,Q1,2,37,27,73.6,4.3,4.02,4.33,4.09
#8004,Adelphi Holdings,Northeast,2025-02-10,2025,Q1,2,34,26,75.4,4.32,4.09,4.33,4.1
#8004,Adelphi Holdings,Northeast,2025-02-17,2025,Q1,2,37,28,74.4,4.09,3.99,4.21,3.85
#8004,Adelphi Holdings,Northeast,2025-02-24,2025,Q1,2,33,24,74.1,4.09,4.16,4.34,3.85
#8004,Adelphi Holdings,Northeast,2025-03-03,2025,Q1,3,37,27,72.1,4.04,4.23,4.28,4.06
#8004,Adelphi Holdings,Northeast,2025-03-10,2025,Q1,3,33,25,74.3,4.11,4.17,4.3,4.1
#8004,Adelphi Holdings,Northeast,2025-03-17,2025,Q1,3,35,26,75.2,4.31,4.15,4.23,4.03
#8004,Adelphi Holdings,Northeast,2025-03-24,2025,Q1,3,34,26,75.3,4.28,4.16,4.11,4.13
#8004,Adelphi Holdings,Northeast,2025-03-31,2025,Q1,3,30,23,75.4,4.21,4.22,4.22,3.99
#8004,Adelphi Holdings,Northeast,2025-04-07,2025,Q2,4,33,24,72.9,4.07,4.14,4.19,3.88
#8004,Adelphi Holdings,Northeast,2025-04-14,2025,Q2,4,33,25,74.5,4.31,4.03,4.18,4.0
#8004,Adelphi Holdings,Northeast,2025-04-21,2025,Q2,4,37,28,74.6,4.19,4.24,4.11,4.1
#8004,Adelphi Holdings,Northeast,2025-04-28,2025,Q2,4,31,23,73.3,4.22,4.15,4.19,4.12
#8004,Adelphi Holdings,Northeast,2025-05-05,2025,Q2,5,35,26,75.4,4.19,4.28,4.1,4.01
#8004,Adelphi Holdings,Northeast,2025-05-12,2025,Q2,5,30,22,73.4,4.21,4.11,4.27,4.04
#8004,Adelphi Holdings,Northeast,2025-05-19,2025,Q2,5,28,20,72.5,4.31,4.1,4.33,3.92
#8004,Adelphi Holdings,Northeast,2025-05-26,2025,Q2,5,28,21,74.6,4.29,4.07,4.34,3.85
#8004,Adelphi Holdings,Northeast,2025-06-02,2025,Q2,6,33,24,72.3,4.25,4.03,4.09,3.96
#8004,Adelphi Holdings,Northeast,2025-06-16,2025,Q2,6,30,23,75.1,4.28,4.22,4.38,3.89
#8004,Adelphi Holdings,Northeast,2025-06-23,2025,Q2,6,35,26,75.1,4.17,4.17,4.2,3.95
#8004,Adelphi Holdings,Northeast,2025-06-30,2025,Q2,6,35,25,72.7,4.27,4.13,4.25,4.11
#8004,Adelphi Holdings,Northeast,2025-07-07,2025,Q3,7,37,27,73.8,4.27,4.07,4.17,3.93
#8004,Adelphi Holdings,Northeast,2025-07-21,2025,Q3,7,29,21,72.3,4.07,4.27,4.19,3.99
#8004,Adelphi Holdings,Northeast,2025-07-28,2025,Q3,7,29,21,73.3,4.14,4.24,4.11,3.84
#8004,Adelphi Holdings,Northeast,2025-08-04,2025,Q3,8,34,25,72.3,4.15,4.28,4.35,3.93
#8004,Adelphi Holdings,Northeast,2025-08-11,2025,Q3,8,27,19,72.1,4.24,4.01,4.3,3.92
#8004,Adelphi Holdings,Northeast,2025-08-18,2025,Q3,8,28,21,75.5,4.22,4.08,4.19,3.94
#8004,Adelphi Holdings,Northeast,2025-08-25,2025,Q3,8,33,24,73.6,4.13,4.23,4.09,3.97
#8004,Adelphi Holdings,Northeast,2025-09-01,2025,Q3,9,36,27,74.2,4.28,4.25,4.24,4.02
#8004,Adelphi Holdings,Northeast,2025-09-08,2025,Q3,9,36,26,73.6,4.09,4.02,4.31,4.1
#8004,Adelphi Holdings,Northeast,2025-09-22,2025,Q3,9,29,21,73.1,4.12,4.0,4.15,3.85
#8004,Adelphi Holdings,Northeast,2025-09-29,2025,Q3,9,28,20,72.0,4.06,4.24,4.27,3.99
#8004,Adelphi Holdings,Northeast,2025-10-06,2025,Q4,10,28,21,74.4,4.33,4.21,4.16,3.92
#8004,Adelphi Holdings,Northeast,2025-10-20,2025,Q4,10,29,22,74.3,4.26,4.1,4.35,3.98
#8004,Adelphi Holdings,Northeast,2025-10-27,2025,Q4,10,28,21,73.3,4.15,4.04,4.27,3.86
#8004,Adelphi Holdings,Northeast,2025-11-03,2025,Q4,11,36,26,73.4,4.06,4.07,4.19,4.09
#8004,Adelphi Holdings,Northeast,2025-11-10,2025,Q4,11,32,24,74.7,4.19,4.16,4.26,3.85
#8004,Adelphi Holdings,Northeast,2025-12-08,2025,Q4,12,32,24,74.8,4.13,4.15,4.24,3.88
#8004,Adelphi Holdings,Northeast,2025-12-15,2025,Q4,12,35,26,73.8,4.15,4.06,4.22,3.97
#8004,Adelphi Holdings,Northeast,2025-12-22,2025,Q4,12,35,26,74.6,4.06,4.11,4.1,3.85
#8004,Adelphi Holdings,Northeast,2026-01-05,2026,Q1,1,37,27,72.4,4.11,4.0,4.33,4.04
#8004,Adelphi Holdings,Northeast,2026-01-12,2026,Q1,1,28,21,74.0,4.2,4.05,4.33,3.93
#8004,Adelphi Holdings,Northeast,2026-01-19,2026,Q1,1,34,25,74.9,4.06,4.07,4.2,3.91
#8004,Adelphi Holdings,Northeast,2026-01-26,2026,Q1,1,31,22,72.5,4.06,4.15,4.34,4.12
#8004,Adelphi Holdings,Northeast,2026-02-02,2026,Q1,2,35,26,73.4,4.22,4.14,4.26,4.0
#8004,Adelphi Holdings,Northeast,2026-02-09,2026,Q1,2,33,24,73.7,4.12,4.23,4.19,4.02
#8004,Adelphi Holdings,Northeast,2026-02-16,2026,Q1,2,30,23,75.2,4.07,4.02,4.37,4.0
#8004,Adelphi Holdings,Northeast,2026-02-23,2026,Q1,2,35,26,73.7,4.13,3.99,4.26,4.0
#8004,Adelphi Holdings,Northeast,2026-03-09,2026,Q1,3,28,21,75.0,4.06,4.23,4.31,4.01
#8004,Adelphi Holdings,Northeast,2026-03-16,2026,Q1,3,35,26,75.3,4.25,4.05,4.14,3.97
#8004,Adelphi Holdings,Northeast,2026-03-23,2026,Q1,3,28,21,73.3,4.23,4.0,4.38,3.85
#8004,Adelphi Holdings,Northeast,2026-03-30,2026,Q1,3,33,25,74.9,4.34,4.01,4.17,3.92
#8004,Adelphi Holdings,Northeast,2026-04-06,2026,Q2,4,30,22,74.1,4.26,4.08,4.18,3.97
#8004,Adelphi Holdings,Northeast,2026-04-20,2026,Q2,4,37,27,73.7,4.16,4.09,4.27,4.08
#8004,Adelphi Holdings,Northeast,2026-04-27,2026,Q2,4,37,27,73.9,4.3,4.22,4.25,4.04
#8004,Adelphi Holdings,Northeast,2026-05-11,2026,Q2,5,35,26,75.4,4.34,4.23,4.17,4.05
#8004,Adelphi Holdings,Northeast,2026-05-25,2026,Q2,5,27,20,75.4,4.21,3.99,4.29,4.14
#8005,Boardwalk Restaurants,Northeast,2024-01-01,2024,Q1,1,36,28,76.6,4.27,4.09,4.33,4.17
#8005,Boardwalk Restaurants,Northeast,2024-01-08,2024,Q1,1,29,22,75.6,4.21,4.31,4.15,3.93
#8005,Boardwalk Restaurants,Northeast,2024-01-15,2024,Q1,1,39,29,75.2,4.22,4.34,4.24,4.05
#8005,Boardwalk Restaurants,Northeast,2024-01-22,2024,Q1,1,33,24,74.0,4.4,4.23,4.42,4.1
#8005,Boardwalk Restaurants,Northeast,2024-01-29,2024,Q1,1,37,27,73.8,4.13,4.27,4.24,3.97
#8005,Boardwalk Restaurants,Northeast,2024-02-05,2024,Q1,2,29,21,73.6,4.31,4.22,4.26,4.15
#8005,Boardwalk Restaurants,Northeast,2024-02-12,2024,Q1,2,33,25,74.5,4.19,4.27,4.29,4.09
#8005,Boardwalk Restaurants,Northeast,2024-02-19,2024,Q1,2,39,29,73.7,4.3,4.19,4.43,4.16
#8005,Boardwalk Restaurants,Northeast,2024-02-26,2024,Q1,2,32,25,76.9,4.14,4.35,4.41,3.99
#8005,Boardwalk Restaurants,Northeast,2024-03-04,2024,Q1,3,35,27,76.3,4.18,4.11,4.39,3.95
#8005,Boardwalk Restaurants,Northeast,2024-03-11,2024,Q1,3,37,28,76.0,4.3,4.21,4.33,4.08
#8005,Boardwalk Restaurants,Northeast,2024-03-18,2024,Q1,3,37,28,74.9,4.37,4.12,4.34,4.16
#8005,Boardwalk Restaurants,Northeast,2024-03-25,2024,Q1,3,34,26,76.0,4.23,4.14,4.26,4.13
#8005,Boardwalk Restaurants,Northeast,2024-04-01,2024,Q2,4,36,28,76.4,4.37,4.32,4.16,3.91
#8005,Boardwalk Restaurants,Northeast,2024-04-08,2024,Q2,4,30,22,73.5,4.15,4.09,4.44,3.96
#8005,Boardwalk Restaurants,Northeast,2024-04-15,2024,Q2,4,36,27,75.3,4.23,4.17,4.17,4.12
#8005,Boardwalk Restaurants,Northeast,2024-04-22,2024,Q2,4,33,24,73.9,4.22,4.18,4.21,4.05
#8005,Boardwalk Restaurants,Northeast,2024-04-29,2024,Q2,4,36,27,74.7,4.31,4.14,4.29,4.0
#8005,Boardwalk Restaurants,Northeast,2024-05-06,2024,Q2,5,36,27,75.4,4.32,4.21,4.45,4.12
#8005,Boardwalk Restaurants,Northeast,2024-05-13,2024,Q2,5,33,25,76.8,4.13,4.2,4.2,4.11
#8005,Boardwalk Restaurants,Northeast,2024-05-20,2024,Q2,5,38,28,74.4,4.22,4.25,4.17,3.94
#8005,Boardwalk Restaurants,Northeast,2024-05-27,2024,Q2,5,31,23,73.7,4.29,4.26,4.37,4.16
#8005,Boardwalk Restaurants,Northeast,2024-06-10,2024,Q2,6,38,28,73.7,4.11,4.14,4.23,4.14
#8005,Boardwalk Restaurants,Northeast,2024-06-24,2024,Q2,6,38,29,75.8,4.29,4.31,4.31,4.07
#8005,Boardwalk Restaurants,Northeast,2024-07-01,2024,Q3,7,38,28,73.5,4.13,4.24,4.26,3.97
#8005,Boardwalk Restaurants,Northeast,2024-07-08,2024,Q3,7,33,25,76.5,4.17,4.34,4.19,4.12
#8005,Boardwalk Restaurants,Northeast,2024-07-15,2024,Q3,7,34,26,76.6,4.26,4.07,4.26,3.97
#8005,Boardwalk Restaurants,Northeast,2024-07-22,2024,Q3,7,31,23,74.9,4.18,4.19,4.39,4.17
#8005,Boardwalk Restaurants,Northeast,2024-07-29,2024,Q3,7,29,22,76.8,4.32,4.19,4.19,4.04
#8005,Boardwalk Restaurants,Northeast,2024-08-05,2024,Q3,8,32,24,73.8,4.32,4.33,4.35,3.92
#8005,Boardwalk Restaurants,Northeast,2024-08-12,2024,Q3,8,31,23,73.9,4.21,4.17,4.27,4.16
#8005,Boardwalk Restaurants,Northeast,2024-08-26,2024,Q3,8,33,25,75.3,4.16,4.31,4.28,4.16
#8005,Boardwalk Restaurants,Northeast,2024-09-09,2024,Q3,9,37,27,74.0,4.39,4.35,4.19,3.92
#8005,Boardwalk Restaurants,Northeast,2024-09-16,2024,Q3,9,31,23,75.5,4.13,4.31,4.2,4.19
#8005,Boardwalk Restaurants,Northeast,2024-09-23,2024,Q3,9,29,22,75.7,4.28,4.33,4.42,4.12
#8005,Boardwalk Restaurants,Northeast,2024-09-30,2024,Q3,9,29,22,74.8,4.13,4.19,4.35,3.91
#8005,Boardwalk Restaurants,Northeast,2024-10-07,2024,Q4,10,36,27,75.0,4.35,4.26,4.37,3.97
#8005,Boardwalk Restaurants,Northeast,2024-10-14,2024,Q4,10,36,27,76.0,4.31,4.3,4.17,4.11
#8005,Boardwalk Restaurants,Northeast,2024-10-21,2024,Q4,10,30,23,76.9,4.19,4.21,4.18,3.96
#8005,Boardwalk Restaurants,Northeast,2024-10-28,2024,Q4,10,38,29,75.2,4.24,4.31,4.25,4.02
#8005,Boardwalk Restaurants,Northeast,2024-11-04,2024,Q4,11,36,27,75.6,4.33,4.34,4.34,4.14
#8005,Boardwalk Restaurants,Northeast,2024-11-11,2024,Q4,11,37,27,73.7,4.39,4.19,4.44,3.96
#8005,Boardwalk Restaurants,Northeast,2024-11-18,2024,Q4,11,33,24,74.0,4.16,4.15,4.25,4.03
#8005,Boardwalk Restaurants,Northeast,2024-11-25,2024,Q4,11,31,23,74.2,4.3,4.24,4.28,3.93
#8005,Boardwalk Restaurants,Northeast,2024-12-02,2024,Q4,12,31,24,76.2,4.13,4.08,4.25,4.09
#8005,Boardwalk Restaurants,Northeast,2024-12-09,2024,Q4,12,30,22,74.3,4.16,4.08,4.41,4.1
#8005,Boardwalk Restaurants,Northeast,2024-12-16,2024,Q4,12,36,27,76.1,4.16,4.3,4.36,3.94
#8005,Boardwalk Restaurants,Northeast,2024-12-30,2024,Q4,12,30,22,74.2,4.18,4.1,4.29,4.07
#8005,Boardwalk Restaurants,Northeast,2025-01-06,2025,Q1,1,32,24,75.6,4.19,4.09,4.35,3.94
#8005,Boardwalk Restaurants,Northeast,2025-01-20,2025,Q1,1,37,28,75.5,4.34,4.26,4.37,4.05
#8005,Boardwalk Restaurants,Northeast,2025-01-27,2025,Q1,1,35,26,74.6,4.16,4.09,4.23,4.19
#8005,Boardwalk Restaurants,Northeast,2025-02-03,2025,Q1,2,32,24,75.3,4.27,4.23,4.28,4.16
#8005,Boardwalk Restaurants,Northeast,2025-02-10,2025,Q1,2,39,29,73.9,4.14,4.15,4.44,4.08
#8005,Boardwalk Restaurants,Northeast,2025-02-17,2025,Q1,2,38,28,74.7,4.24,4.24,4.41,3.94
#8005,Boardwalk Restaurants,Northeast,2025-02-24,2025,Q1,2,35,26,75.1,4.11,4.18,4.4,3.93
#8005,Boardwalk Restaurants,Northeast,2025-03-10,2025,Q1,3,38,29,75.1,4.19,4.26,4.28,4.13
#8005,Boardwalk Restaurants,Northeast,2025-03-17,2025,Q1,3,33,25,74.6,4.36,4.21,4.19,3.97
#8005,Boardwalk Restaurants,Northeast,2025-03-31,2025,Q1,3,34,26,76.9,4.15,4.31,4.36,4.13
#8005,Boardwalk Restaurants,Northeast,2025-04-07,2025,Q2,4,32,24,75.0,4.34,4.2,4.29,4.07
#8005,Boardwalk Restaurants,Northeast,2025-04-21,2025,Q2,4,32,24,74.8,4.16,4.22,4.34,4.12
#8005,Boardwalk Restaurants,Northeast,2025-04-28,2025,Q2,4,35,26,73.9,4.3,4.06,4.26,4.04
#8005,Boardwalk Restaurants,Northeast,2025-05-05,2025,Q2,5,32,24,75.7,4.33,4.18,4.41,4.04
#8005,Boardwalk Restaurants,Northeast,2025-05-12,2025,Q2,5,39,29,75.0,4.35,4.09,4.43,3.92
#8005,Boardwalk Restaurants,Northeast,2025-05-19,2025,Q2,5,36,27,74.9,4.33,4.06,4.42,3.96
#8005,Boardwalk Restaurants,Northeast,2025-05-26,2025,Q2,5,37,27,73.7,4.21,4.25,4.26,4.17
#8005,Boardwalk Restaurants,Northeast,2025-06-02,2025,Q2,6,30,22,75.0,4.4,4.31,4.31,4.0
